No	Species	Species_ID	Functional_group	Family	Order	Sex	k	Linf_cm	Type_L	t0_yr	M_m	F_m	Z_m	M_method	Length_at_first_capture_cm	Length_at_recruitment_cm	L50_female_cm	A50_female_yr	Lifespan_yr	L50_Theo_cm	Exploited	In_ECS.SCS	Questionable	note	Ref_author	Ref_year	a_LW	b_LW	c_LW	note_LW	Sample_size	Growth_curve_fitting
102	Muraenesox_cinereus	6	Demersal	Muraenesocidae	Anguilliformes	F	0.157	166	TL	-0.1374	NA	NA	NA	NA	NA	NA	NA	NA	14	110.6666667	Yes	Yes	Yes	NA	NA	1998	0.0053	3.2471	0	NA	256	Ford_Walford
103	Muraenesox_cinereus	6	Demersal	Muraenesocidae	Anguilliformes	M	0.178	159	TL	-0.177	NA	NA	NA	NA	NA	NA	NA	NA	11	106	Yes	Yes	Yes	NA	NA	1998	0.001754	2.943	0	NA	271	Ford_Walford
104	Cynoglossus_lida	7	Demersal	Cynoglossidae	Pleuronectiformes	M	0.23	33.5	TL	-1.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.33333333	Yes	Yes	No	NA	Rajaguru	1992	0.002643797	3.2761	0	NA	NA	NA
105	Cynoglossus_lida	7	Demersal	Cynoglossidae	Pleuronectiformes	F	0.22	34	TL	-1.8029	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.66666667	Yes	Yes	No	NA	Rajaguru	1992	0.002643797	3.2761	0	NA	NA	NA
106	Pampus_argenteus	8	Benthopelagic	Stromateidae	Scombriformes	B	0.55	20	TL	-0.18	1.31	2.31	3.62	Pauly	NA	NA	NA	NA	NA	13.33333333	Yes	Yes	No	NA	Chen	2003	NA	NA	NA	NA	NA	NA
107	Pampus_argenteus	8	Benthopelagic	Stromateidae	Scombriformes	B	0.63	33.902	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.60133333	Yes	Yes	Yes	no_paper	Mustafa	1993	NA	NA	NA	NA	NA	NA
108	Pampus_argenteus	8	Benthopelagic	Stromateidae	Scombriformes	B	0.53	30.107	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.07133333	Yes	Yes	No	no_paper	Mustafa	1999	NA	NA	NA	NA	NA	NA
109	Pampus_argenteus	8	Benthopelagic	Stromateidae	Scombriformes	B	0.95	31.5	TL	NA	1.72	0.88	2.6	Pauly	19	NA	NA	NA	NA	21	Yes	Yes	No	NA	Dwiponggo	1986	NA	NA	NA	NA	486	Length_based
110	Pampus_argenteus	8	Benthopelagic	Stromateidae	Scombriformes	M	0.26	42.504	TL	-1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.336	Yes	Yes	Yes	no_paper	Lee	1992	NA	NA	NA	NA	NA	NA
111	Pampus_argenteus	8	Benthopelagic	Stromateidae	Scombriformes	F	0.24	48.576	TL	-0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.384	Yes	Yes	Yes	no_paper	Lee	1992	NA	NA	NA	NA	NA	NA
112	Pampus_argenteus	8	Benthopelagic	Stromateidae	Scombriformes	B	0.55	33.9	NA	-0.16	0.58	1.49	2.07	Pauly	15	NA	NA	NA	NA	22.6	Yes	Yes	No	NA	Narges	2011	NA	NA	NA	NA	6789	Length_based
113	Pampus_argenteus	8	Benthopelagic	Stromateidae	Scombriformes	B	0.64	41.57	NA	-0.0315	1.2	2.11	3.31	Pauly	6.5	NA	27.5	NA	NA	27.71333333	Yes	Yes	No	NA	Gosh	2009	0.01566	3.0504	0	NA	7450	Length_based
114	Miichthys_miiuy	9	Demersal	Sciaenidae	Acanthuriformes	B	0.32	80.6	TL	NA	NA	NA	NA	NA	8.2	NA	NA	NA	NA	53.73333333	Yes	Yes	Yes	no_paper	Hanabuchi	1967	NA	NA	NA	NA	NA	NA
115	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.29	23.32	NA	-1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.54666667	Yes	Yes	Yes	no_paper	Yan	2006	NA	NA	NA	NA	NA	NA
116	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.55	25.2	TL	-0.27	NA	NA	0.734	NA	NA	NA	NA	NA	NA	16.8	Yes	Yes	No	NA	Lin	2004	0.021751121	2.9126	0	NA	894	Length_based
117	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.44	29.2	TL	-0.33	NA	NA	0.406	NA	NA	NA	NA	NA	NA	19.46666667	Yes	Yes	No	NA	Lin	2004	0.038657387	2.7299	0	NA	524	Length_based
118	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.24	34.7	TL	-0.59	NA	NA	0.164	NA	NA	NA	NA	NA	NA	23.13333333	Yes	Yes	No	NA	Lin	2004	0.026495262	2.8705	0	NA	520	Length_based
119	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.37	34.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	Yes	Yes	Yes	no_paper	Erzini	1991	NA	NA	NA	NA	NA	NA
120	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.16	46	TL	-2.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.66666667	Yes	Yes	Yes	no_paper	Choo	1970	NA	NA	NA	NA	NA	NA
121	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.26	23	NA	NA	0.516	0.634	1.15	Pauly	NA	NA	NA	NA	NA	15.33333333	Yes	Yes	No	NA	Liu	2012	0.02232249	2.8673	0	NA	921	Length_based
122	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.28	14	NA	NA	NA	NA	1.065	NA	NA	NA	NA	NA	NA	9.333333333	Yes	Yes	Yes	no_paper	Yin	2010	NA	NA	NA	NA	NA	NA
123	Larimichthys_polyactis	10	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.28	18.6	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	12.4	Yes	Yes	Yes	no_paper	Yin	2010	NA	NA	NA	NA	NA	NA
124	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.58	34	NA	-0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.66666667	Yes	Yes	Yes	no_paper	Jarzhombe	2007	NA	NA	NA	NA	NA	NA
125	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.76	35.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.53333333	Yes	Yes	Yes	no_paper	Erzini	1991	NA	NA	NA	NA	NA	NA
126	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	M	0.36	29.4	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.6	Yes	Yes	No	NA	Atsuko	2004	NA	NA	NA	NA	287	Non_linear
127	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	M	0.342	29	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.33333333	Yes	Yes	No	NA	Atsuko	2004	NA	NA	NA	NA	200	Non_linear
128	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	M	0.181	37.7	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.13333333	Yes	Yes	No	NA	Atsuko	2004	NA	NA	NA	NA	541	Non_linear
129	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	M	0.395	45.2	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.13333333	Yes	Yes	No	NA	Atsuko	2004	NA	NA	NA	NA	178	Non_linear
130	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	F	0.384	31.2	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.8	Yes	Yes	No	NA	Atsuko	2004	NA	NA	NA	NA	363	Non_linear
131	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	F	0.272	35.4	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6	Yes	Yes	No	NA	Atsuko	2004	NA	NA	NA	NA	324	Non_linear
132	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	F	0.256	37	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.66666667	Yes	Yes	No	NA	Atsuko	2004	NA	NA	NA	NA	262	Non_linear
133	Pennahia_argentata	11	Benthopelagic	Sciaenidae	Acanthuriformes	F	0.241	44.5	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.66666667	Yes	Yes	No	NA	Atsuko	2004	NA	NA	NA	NA	308	Non_linear
134	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	1.15	23	TL	NA	2.13	2.07	4.2	Pauly	2.5	NA	NA	NA	NA	15.33333333	Yes	Yes	No	NA	Pauly	1986	0.0163	2.9914	0	NA	649	Length_based
135	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	1.3	23.8	TL	NA	2.28	4.1	6.38	Pauly	13.1	NA	NA	NA	NA	15.86666667	Yes	Yes	No	NA	Pauly	1986	0.0163	2.9914	0	NA	2537	Length_based
136	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	1.12	25	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.66666667	Yes	Yes	Yes	no_paper	Corpuz	1985	NA	NA	NA	NA	NA	Length_based
137	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.64	25.4	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.93333333	Yes	Yes	No	no_paper	Chen	2003	NA	NA	NA	NA	NA	NA
138	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.84	28.5	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	Yes	Yes	Yes	no_paper	Corpuz	1985	NA	NA	NA	NA	NA	Length_based
139	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	1	29	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.33333333	Yes	Yes	Yes	no_paper	Corpuz	1985	NA	NA	NA	NA	NA	Length_based
140	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.95	29	TL	NA	1.74	0.34	2.08	Pauly	NA	NA	NA	NA	NA	19.33333333	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	12	Length_based
141	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	F	0.088	62	TL	-1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.33333333	Yes	Yes	No	NA	Joung	1992	0.012903212	3.05	0	NA	1110	Non_linear
142	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	M	0.133	48.2	TL	-0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.13333333	Yes	Yes	No	NA	Joung	1992	0.044355681	2.65	0	NA	685	Non_linear
143	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	F	0.151	42.5	TL	-0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.33333333	Yes	Yes	No	NA	Liu	1999	NA	NA	NA	NA	1159	Length_based
144	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	M	0.122	43.8	TL	-1.458	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.2	Yes	Yes	No	NA	Liu	1999	NA	NA	NA	NA	696	Length_based
145	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.118	46.8	TL	-1.255	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.2	Yes	Yes	No	NA	Liu	1999	NA	NA	NA	NA	1855	Length_based
146	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	F	0.205	52.9	TL	-0.1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.26666667	Yes	Yes	No	NA	Oki	1999	NA	NA	NA	NA	1723	Ford_Walford
147	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	M	0.313	40.2	TL	0.0309	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.8	Yes	Yes	No	NA	Oki	1999	NA	NA	NA	NA	1140	Ford_Walford
148	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.79	31.8	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2	Yes	Yes	Yes	no_paper	Federizon	1993	NA	NA	NA	NA	NA	Length_based
149	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.7	32	TL	1	1.3	0.69	1.96	Pauly	NA	NA	NA	NA	NA	21.33333333	Yes	Yes	No	NA	Lester	1985	NA	NA	NA	NA	28256	NA
150	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	1.3	37	TL	NA	2.06	6.39	8.45	Pauly	NA	NA	NA	NA	NA	24.66666667	Yes	Yes	Yes	NA	Ahmad	2003	0.048	2.56	0	NA	1181	Length_based
151	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.56	39	TL	NA	1.17	5.43	6.6	Pauly	NA	NA	NA	NA	NA	26	Yes	Yes	Yes	NA	Ahmad	2003	0.023	2.82	0	NA	4825	Length_based
152	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.71	42	TL	NA	1.34	4.72	6.1	Pauly	NA	NA	NA	NA	NA	28	Yes	Yes	Yes	NA	Ahmad	2003	0.021	2.83	0	NA	2904	Length_based
153	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.14	42.4	TL	-1.17	0.37	0.51	0.88	Pauly	NA	NA	NA	NA	NA	28.26666667	Yes	Yes	No	NA	Liu_and_Cheng	1999	0.135859492	2.23	0	NA	1971	Length_based
154	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.12	45.4	TL	-1.41	0.33	1.64	1.97	Pauly	NA	NA	NA	NA	NA	30.26666667	Yes	Yes	No	NA	Liu_and_Cheng	1999	0.135859492	2.23	0	NA	2530	Length_based
155	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.12	46.8	TL	-1.26	0.33	1.24	1.56	Pauly	NA	NA	NA	NA	NA	31.2	Yes	Yes	No	NA	Liu_and_Cheng	1999	0.135859492	2.23	0	NA	2653	Length_based
156	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.75	17.2	FL	-0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.46666667	Yes	No	No	NA	Trip	2008	NA	NA	NA	NA	263	Non_linear
157	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.5	18.2	FL	-0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.13333333	Yes	No	No	NA	Trip	2008	NA	NA	NA	NA	162	Non_linear
158	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	1.4	17.6	FL	-0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.73333333	Yes	No	No	NA	Trip	2008	NA	NA	NA	NA	238	Non_linear
159	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.7	17.8	FL	-0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.86666667	Yes	No	No	NA	Trip	2008	NA	NA	NA	NA	93	Non_linear
160	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.5	15.9	FL	-0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6	Yes	No	No	NA	Trip	2008	NA	NA	NA	NA	36	Non_linear
161	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.6	12.8	FL	-0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.533333333	Yes	No	No	NA	Trip	2008	NA	NA	NA	NA	119	Non_linear
162	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	1	19.4	FL	-0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.93333333	No	No	No	NA	Trip	2008	NA	NA	NA	NA	117	Non_linear
163	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.9	17.1	FL	-0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4	No	No	No	NA	Trip	2008	NA	NA	NA	NA	80	Non_linear
164	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.8	20.1	FL	-0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.4	No	No	No	NA	Trip	2008	NA	NA	NA	NA	85	Non_linear
165	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.3	19.9	FL	-0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.26666667	No	No	No	NA	Trip	2008	NA	NA	NA	NA	116	Non_linear
166	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	1.3	23.2	FL	-0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.46666667	No	No	No	NA	Trip	2008	NA	NA	NA	NA	45	Non_linear
167	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	2.1	20.5	FL	-0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.66666667	Yes	No	No	NA	Trip	2008	NA	NA	NA	NA	36	Non_linear
168	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	1.1	18.5	FL	-0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.33333333	Yes	No	No	NA	Trip	2008	NA	NA	NA	NA	72	Non_linear
169	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.4	18.8	FL	-0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.53333333	No	No	No	NA	Trip	2008	NA	NA	NA	NA	40	Non_linear
170	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.4	19.4	FL	-0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.93333333	No	No	No	NA	Trip	2008	NA	NA	NA	NA	35	Non_linear
171	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.87	21.21478873	FL	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA	14.14319249	Yes	No	No	NA	Arias-Gonzalez	1993	NA	NA	NA	NA	1248	Length_based
172	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.974	17.74524648	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.83016432	Yes	No	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
173	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.802	20.16505282	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.44336855	Yes	No	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
174	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.802	12.09903169	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.066021127	Yes	No	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
175	Ctenochaetus_striatus	13	Reef	Acanthuridae	Acanthuriformes	B	0.9	17	FL	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.33333333	Yes	No	No	NA	Ochavillo	2010	NA	NA	NA	NA	263	Non_linear
176	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	M	0.21	61.9	TL	-1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.26666667	Yes	Yes	No	NA	Yoneda	2007	NA	NA	NA	NA	1750	Non_linear
177	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	F	0.1	107.2	TL	-2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.146666667	Yes	Yes	No	NA	Yoneda	2007	NA	NA	NA	NA	3006	Non_linear
178	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	M	0.14	88.3	TL	-1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.86666667	Yes	Yes	No	NA	Yoneda	2007	NA	NA	NA	NA	1480	Non_linear
179	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	F	0.19	99.2	TL	-0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.13333333	Yes	Yes	No	NA	Yoneda	2007	NA	NA	NA	NA	1859	Non_linear
180	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	M	0.524	54.7	TL	-0.742	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.46666667	Yes	Yes	No	NA	Atsuchi	2005	NA	NA	NA	NA	424	Non_linear
181	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	F	0.284	88.4	TL	-0.789	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.93333333	Yes	Yes	No	NA	Atsuchi	2005	NA	NA	NA	NA	482	Non_linear
182	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	M	0.2557	67	NA	-0.1214	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.66666667	Yes	Yes	No	NA	Zhu	1991	0.018042688	2.973	0	NA	272	NA
183	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	F	0.2323	80	NA	0.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.33333333	Yes	Yes	No	NA	Zhu	1991	0.017799711	2.9809	0	NA	210	NA
184	Paralichthys_olivaceus	14	Demersal	Paralichthyidae	Pleuronectiformes	B	0.2123	79.6	NA	-0.1021	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.06666667	Yes	Yes	No	NA	Zhu	1991	0.020416555	2.9857	0	NA	552	NA
185	Encrasicholina_heteroloba	15	Pelagic	Engraulidae	Clupeiformes	B	0.63	13.3	TL	NA	3.88	2.22	1.66	Pauly	NA	NA	NA	NA	NA	8.866666667	Yes	Yes	No	small_sample_size	Aripin	2000	NA	NA	NA	NA	14	NA
186	Encrasicholina_heteroloba	15	Pelagic	Engraulidae	Clupeiformes	B	2.6	8.671789243	TL	-0.04	NA	NA	NA	NA	NA	NA	7	NA	NA	5.781192829	Yes	Yes	No	NA	Dalzell	1984	NA	NA	NA	NA	NA	NA
187	Encrasicholina_heteroloba	15	Pelagic	Engraulidae	Clupeiformes	B	1.6	12.1	TL	NA	3.1	NA	11.82	Pauly	NA	NA	5.1	NA	NA	8.066666667	Yes	Yes	No	NA	lngles_and_Pauly	1984	NA	NA	NA	NA	3402	Length_based
188	Encrasicholina_heteroloba	15	Pelagic	Engraulidae	Clupeiformes	B	0.95	11.4	TL	NA	2.29	NA	10.69	Pauly	7.4	NA	NA	NA	NA	7.6	Yes	Yes	No	NA	lngles_and_Pauly	1984	NA	NA	NA	NA	6514	Length_based
189	Encrasicholina_punctifer	16	Pelagic	Engraulidae	Clupeiformes	B	1.1	11	TL	-0.19	1.29	2.27	3.56	Pauly	7.58	NA	NA	NA	NA	7.333333333	Yes	Yes	No	NA	Salarpour	2007	0.007357707	2.9125	0	NA	NA	NA
190	Encrasicholina_punctifer	16	Pelagic	Engraulidae	Clupeiformes	B	3.7	12.6	TL	0.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.4	Yes	Yes	No	no_paper	Milton_and_Blaber	1993	NA	NA	NA	NA	NA	NA
191	Encrasicholina_devisi	17	Pelagic	Engraulidae	Clupeiformes	B	NA	NA	TL	0.032	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.133333333	Yes	Yes	No	NA	Hoedt	2002	NA	NA	NA	NA	NA	NA
192	Encrasicholina_devisi	17	Pelagic	Engraulidae	Clupeiformes	B	3	8.8	TL	-0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.866666667	Yes	Yes	No	no_paper	Milton_and_Blaber	1993	NA	NA	NA	NA	NA	NA
193	Nemipterus_virgatus	18	Demersal	Nemipteridae	Perciformes	B	0.277	37.3	FL	-1.0784	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.86666667	Yes	Yes	No	NA	Lu	2008	NA	NA	NA	NA	NA	NA
194	Chelidonichthys_kumu	19	Demersal	Triglidae	Scorpaeniformes	B	0.406	52	FL	0.291	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.66666667	Yes	Yes	No	NA	Staples	1972	7.86E-03	3.072	0	NA	NA	NA
195	Eopsetta_jordani	20	Demersal	Pleuronectidae	Pleuronectiformes	F	NA	NA	TL	NA	NA	NA	NA	NA	NA	NA	33.1	5.15	NA	NA	Yes	No	No	NA	Hannah	2002	NA	NA	NA	NA	281	NA
196	Eopsetta_jordani	20	Demersal	Pleuronectidae	Pleuronectiformes	M	0.24	45.8	TL	-0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.53333333	Yes	No	No	NA	DFO	2008	0.008031126	3.08	0	NA	637	Ford_Walford
197	Eopsetta_jordani	20	Demersal	Pleuronectidae	Pleuronectiformes	F	0.17	56.3	TL	-1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.53333333	Yes	No	No	NA	DFO	2008	0.005161315	3.22	0	NA	898	Ford_Walford
198	Eopsetta_jordani	20	Demersal	Pleuronectidae	Pleuronectiformes	B	0.2	51	TL	-1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	Yes	No	No	NA	DFO	2008	0.005948296	3.18	0	NA	NA	Ford_Walford
199	Eopsetta_jordani	20	Demersal	Pleuronectidae	Pleuronectiformes	F	0.167	58.6	TL	-0.27	0.25	0.25	NA	Catch_curve	NA	NA	NA	NA	NA	39.06666667	Yes	No	No	NA	Ketchen	1966	0.000127	3.352	0	NA	NA	Ford_Walford
200	Eopsetta_jordani	20	Demersal	Pleuronectidae	Pleuronectiformes	M	0.16	49	TL	-2.6	0.45	0.25	NA	Catch_curve	NA	NA	NA	10	NA	32.66666667	Yes	No	No	NA	Ketchen	1966	0.000272	3.135	0	NA	NA	Ford_Walford
201	Sebastes_alutus	21	Bathydemersal	Sebastidae	Scorpaeniformes	F	0.1404	45.11	FL	-1.303	NA	NA	NA	NA	NA	NA	25.54	12.56	NA	30.07333333	Yes	No	No	NA	DFO	2013	9.26E-03	3.116	0	NA	NA	NA
202	Sebastes_alutus	21	Bathydemersal	Sebastidae	Scorpaeniformes	M	0.1675	41.62	FL	-1.021	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.74666667	Yes	No	No	NA	DFO	2013	8.13E-03	3.155	0	NA	NA	NA
203	Sebastes_alutus	21	Bathydemersal	Sebastidae	Scorpaeniformes	F	0.06	36.9	FL	-5.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6	Yes	No	No	NA	Thompson	2010	NA	NA	NA	NA	324	Non_linear
204	Sebastes_alutus	21	Bathydemersal	Sebastidae	Scorpaeniformes	M	0.092	33.6	FL	-1.91	NA	NA	NA	NA	NA	NA	33.1	5.15	NA	22.4	Yes	No	No	NA	Thompson	2010	NA	NA	NA	NA	114	Non_linear
205	Sebastes_alutus	21	Bathydemersal	Sebastidae	Scorpaeniformes	B	0.064	36.4	FL	-4.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.26666667	Yes	No	No	NA	Thompson	2010	NA	NA	NA	NA	438	Non_linear
206	Ophiodon_elongatus	22	Demersal	Hexagrammidae	Scorpaeniformes	F	0.14	114.1	FL	-2.17	NA	NA	NA	NA	NA	NA	NA	4.17	NA	76.06666667	Yes	No	No	NA	Cuif	2009	0.00350803	3.227	0	NA	5088	Non_linear
